LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2007-01-20,63.77969781578721,67.07562722611816,65.61420582388084,65.07076936731735,3.7796978157872085,7.075627226118159,5.6142058238808366,5.070769367317353,9.072272910945099,16.9833738938963,13.475576592319781,12.171185584364538,-24.8,-13.7,-17.3,-20.3,90.0,72.5,75.0,85.0
2007-01-21,63.325689404312044,67.66695733411893,66.84431507298859,65.47263948328238,3.3256894043120457,7.666957334118928,6.84431507298859,5.472639483282379,7.9825328276073835,18.402722313188992,16.428163640832015,13.135779989652606,-26.4,-13.95,-15.5,-19.3,90.0,80.0,80.0,85.0
2007-01-22,64.39042553219863,67.98293238387015,67.3729515789208,65.68237120877832,4.390425532198626,7.9829323838701525,7.372951578920812,5.68237120877832,10.538180712997436,19.16114587615722,17.697030858860316,13.639191517377173,-22.9,-12.5,-13.6,-18.0,90.0,75.0,75.0,80.0
2007-01-23,66.85454167409945,70.74139711385207,68.300174838255,67.36548541763459,6.854541674099449,10.247132371284023,8.300174838255002,7.365485417634585,16.452710184167184,24.595823782147132,19.922611544945873,17.679110100088845,-16.3,-6.35,-9.5,-14.5,85.0,62.5,63.0,80.0
2007-01-24,68.48575056358646,71.41453695286874,70.68452502447501,69.34555485775488,8.485750563586466,10.471512317622917,10.228175008158333,9.345554857754882,20.368042293092326,25.134394908237468,24.550321104332582,22.431799658593185,-8.0,-1.8,-4.5,-11.2,58.0,47.0,55.0,80.0
2007-01-25,68.78353724621564,73.98418450715086,68.86286618829087,68.98243739863521,8.783537246215644,11.328061502383617,8.862866188290871,8.982437398635211,21.08280897173334,27.19033915154152,21.273219382120377,21.56022186364281,-13.7,-3.25,-8.1,-12.6,90.0,56.0,61.0,85.0
2007-01-26,65.75069291303603,69.28778526848997,68.8898629472948,67.04530963336904,5.750692913036044,9.287785268489964,8.889862947294805,7.045309633369054,13.803181650180377,22.293137388404443,21.33801873310862,16.910603664944695,-19.4,-9.8,-11.9,-16.7,90.0,72.0,80.0,90.0
2007-01-27,64.28847669849458,68.15452498047935,67.37995149449071,66.44088175213791,4.288476698494584,8.154524980479357,7.379951494490716,6.4408817521379165,10.293476589177688,19.573013422666936,17.713832504785156,15.459817131002927,-23.2,-13.1,-15.3,-17.9,90.0,80.0,85.0,90.0
2007-01-28,63.761397401758806,67.61133989955087,68.2731847127288,67.52858783503247,3.76139740175881,7.61133989955087,8.273184712728808,7.528587835032467,9.02834708445297,18.269225782619678,19.857828116056,18.070598974381372,-25.0,-14.05,-12.9,-14.2,91.0,80.0,80.0,80.0
2007-01-29,66.29720510623075,70.23108353489171,75.71544336575224,78.61721684200762,6.2972051062307495,10.077027844963903,11.905147788584081,12.872405614002542,15.11495523829958,24.187527997304954,28.575498636965612,30.897172854092393,-18.2,-11.399999999999999,-9.6,-9.1,90.0,87.5,91.0,95.0
