epi_year_week,date,day,iso_week,epi_week,epi_year,date.1,day_off,break_day,holiday,day_off_sat,day_off_sun
2016-38,25.09.16,7,39,38,2016,2016-09-25,1.0,0.0,0.0,0.0,1.0
2016-39,26.09.16,1,40,39,2016,2016-09-26,0.0,0.0,0.0,0.0,0.0
2016-39,27.09.16,2,40,39,2016,2016-09-27,0.0,0.0,0.0,0.0,0.0
2016-39,28.09.16,3,40,39,2016,2016-09-28,0.0,0.0,0.0,0.0,0.0
2016-39,29.09.16,4,40,39,2016,2016-09-29,0.0,0.0,0.0,0.0,0.0
2016-39,30.09.16,5,40,39,2016,2016-09-30,0.0,0.0,0.0,0.0,0.0
2016-39,01.10.16,6,40,39,2016,2016-10-01,1.0,0.0,0.0,1.0,0.0
2016-39,02.10.16,7,40,39,2016,2016-10-02,1.0,0.0,0.0,0.0,1.0
2016-40,03.10.16,1,41,40,2016,2016-10-03,0.0,0.0,0.0,0.0,0.0
2016-40,04.10.16,2,41,40,2016,2016-10-04,0.0,0.0,0.0,0.0,0.0
2016-40,05.10.16,3,41,40,2016,2016-10-05,0.0,0.0,0.0,0.0,0.0
2016-40,06.10.16,4,41,40,2016,2016-10-06,0.0,0.0,0.0,0.0,0.0
2016-40,07.10.16,5,41,40,2016,2016-10-07,0.0,0.0,0.0,0.0,0.0
2016-40,08.10.16,6,41,40,2016,2016-10-08,1.0,0.0,0.0,1.0,0.0
2016-40,09.10.16,7,41,40,2016,2016-10-09,1.0,0.0,0.0,0.0,1.0
2016-41,10.10.16,1,42,41,2016,2016-10-10,0.0,0.0,0.0,0.0,0.0
2016-41,11.10.16,2,42,41,2016,2016-10-11,0.0,0.0,0.0,0.0,0.0
2016-41,12.10.16,3,42,41,2016,2016-10-12,0.0,0.0,0.0,0.0,0.0
2016-41,13.10.16,4,42,41,2016,2016-10-13,0.0,0.0,0.0,0.0,0.0
2016-41,14.10.16,5,42,41,2016,2016-10-14,0.0,0.0,0.0,0.0,0.0
2016-41,15.10.16,6,42,41,2016,2016-10-15,1.0,0.0,0.0,1.0,0.0
2016-41,16.10.16,7,42,41,2016,2016-10-16,1.0,0.0,0.0,0.0,1.0
2016-42,17.10.16,1,43,42,2016,2016-10-17,0.0,0.0,0.0,0.0,0.0
2016-42,18.10.16,2,43,42,2016,2016-10-18,0.0,0.0,0.0,0.0,0.0
2016-42,19.10.16,3,43,42,2016,2016-10-19,0.0,0.0,0.0,0.0,0.0
2016-42,20.10.16,4,43,42,2016,2016-10-20,0.0,0.0,0.0,0.0,0.0
2016-42,21.10.16,5,43,42,2016,2016-10-21,0.0,0.0,0.0,0.0,0.0
2016-42,22.10.16,6,43,42,2016,2016-10-22,1.0,0.0,0.0,1.0,0.0
2016-42,23.10.16,7,43,42,2016,2016-10-23,1.0,0.0,0.0,0.0,1.0
2016-43,24.10.16,1,44,43,2016,2016-10-24,0.0,0.0,0.0,0.0,0.0
2016-43,25.10.16,2,44,43,2016,2016-10-25,0.0,0.0,0.0,0.0,0.0
2016-43,26.10.16,3,44,43,2016,2016-10-26,0.0,0.0,0.0,0.0,0.0
2016-43,27.10.16,4,44,43,2016,2016-10-27,0.0,0.0,0.0,0.0,0.0
2016-43,28.10.16,5,44,43,2016,2016-10-28,0.0,0.0,0.0,0.0,0.0
2016-43,29.10.16,6,44,43,2016,2016-10-29,1.0,0.0,0.0,1.0,0.0
2016-43,30.10.16,7,44,43,2016,2016-10-30,1.0,1.0,0.0,0.0,1.0
2016-44,31.10.16,1,45,44,2016,2016-10-31,0.0,1.0,0.0,0.0,0.0
2016-44,01.11.16,2,45,44,2016,2016-11-01,0.0,1.0,0.0,0.0,0.0
2016-44,02.11.16,3,45,44,2016,2016-11-02,0.0,1.0,0.0,0.0,0.0
2016-44,03.11.16,4,45,44,2016,2016-11-03,0.0,1.0,0.1,0.0,0.0
2016-44,04.11.16,5,45,44,2016,2016-11-04,0.0,1.0,1.0,0.0,0.0
2016-44,05.11.16,6,45,44,2016,2016-11-05,0.0,1.0,1.0,0.0,0.0
2016-44,06.11.16,7,45,44,2016,2016-11-06,0.0,1.0,1.0,0.0,0.0
2016-45,07.11.16,1,46,45,2016,2016-11-07,0.0,0.0,0.0,0.0,0.0
2016-45,08.11.16,2,46,45,2016,2016-11-08,0.0,0.0,0.0,0.0,0.0
2016-45,09.11.16,3,46,45,2016,2016-11-09,0.0,0.0,0.0,0.0,0.0
2016-45,10.11.16,4,46,45,2016,2016-11-10,0.0,0.0,0.0,0.0,0.0
2016-45,11.11.16,5,46,45,2016,2016-11-11,0.0,0.0,0.0,0.0,0.0
2016-45,12.11.16,6,46,45,2016,2016-11-12,1.0,0.0,0.0,1.0,0.0
2016-45,13.11.16,7,46,45,2016,2016-11-13,1.0,0.0,0.0,0.0,1.0
2016-46,14.11.16,1,47,46,2016,2016-11-14,0.0,0.0,0.0,0.0,0.0
2016-46,15.11.16,2,47,46,2016,2016-11-15,0.0,0.0,0.0,0.0,0.0
2016-46,16.11.16,3,47,46,2016,2016-11-16,0.0,0.0,0.0,0.0,0.0
2016-46,17.11.16,4,47,46,2016,2016-11-17,0.0,0.0,0.0,0.0,0.0
2016-46,18.11.16,5,47,46,2016,2016-11-18,0.0,0.0,0.0,0.0,0.0
2016-46,19.11.16,6,47,46,2016,2016-11-19,1.0,0.0,0.0,1.0,0.0
2016-46,20.11.16,7,47,46,2016,2016-11-20,1.0,0.0,0.0,0.0,1.0
2016-47,21.11.16,1,48,47,2016,2016-11-21,0.0,0.0,0.0,0.0,0.0
2016-47,22.11.16,2,48,47,2016,2016-11-22,0.0,0.0,0.0,0.0,0.0
2016-47,23.11.16,3,48,47,2016,2016-11-23,0.0,0.0,0.0,0.0,0.0
2016-47,24.11.16,4,48,47,2016,2016-11-24,0.0,0.0,0.0,0.0,0.0
2016-47,25.11.16,5,48,47,2016,2016-11-25,0.0,0.0,0.0,0.0,0.0
2016-47,26.11.16,6,48,47,2016,2016-11-26,1.0,0.0,0.0,1.0,0.0
2016-47,27.11.16,7,48,47,2016,2016-11-27,1.0,0.0,0.0,0.0,1.0
2016-48,28.11.16,1,49,48,2016,2016-11-28,0.0,0.0,0.0,0.0,0.0
2016-48,29.11.16,2,49,48,2016,2016-11-29,0.0,0.0,0.0,0.0,0.0
2016-48,30.11.16,3,49,48,2016,2016-11-30,0.0,0.0,0.0,0.0,0.0
2016-48,01.12.16,4,49,48,2016,2016-12-01,0.0,0.0,0.0,0.0,0.0
2016-48,02.12.16,5,49,48,2016,2016-12-02,0.0,0.0,0.0,0.0,0.0
2016-48,03.12.16,6,49,48,2016,2016-12-03,1.0,0.0,0.0,1.0,0.0
2016-48,04.12.16,7,49,48,2016,2016-12-04,1.0,0.0,0.0,0.0,1.0
2016-49,05.12.16,1,50,49,2016,2016-12-05,0.0,0.0,0.0,0.0,0.0
2016-49,06.12.16,2,50,49,2016,2016-12-06,0.0,0.0,0.0,0.0,0.0
2016-49,07.12.16,3,50,49,2016,2016-12-07,0.0,0.0,0.0,0.0,0.0
2016-49,08.12.16,4,50,49,2016,2016-12-08,0.0,0.0,0.0,0.0,0.0
2016-49,09.12.16,5,50,49,2016,2016-12-09,0.0,0.0,0.0,0.0,0.0
2016-49,10.12.16,6,50,49,2016,2016-12-10,1.0,0.0,0.0,1.0,0.0
2016-49,11.12.16,7,50,49,2016,2016-12-11,1.0,0.0,0.0,0.0,1.0
2016-50,12.12.16,1,51,50,2016,2016-12-12,0.0,0.0,0.0,0.0,0.0
2016-50,13.12.16,2,51,50,2016,2016-12-13,0.0,0.0,0.0,0.0,0.0
2016-50,14.12.16,3,51,50,2016,2016-12-14,0.0,0.0,0.0,0.0,0.0
2016-50,15.12.16,4,51,50,2016,2016-12-15,0.0,0.0,0.0,0.0,0.0
2016-50,16.12.16,5,51,50,2016,2016-12-16,0.0,0.0,0.0,0.0,0.0
2016-50,17.12.16,6,51,50,2016,2016-12-17,1.0,0.0,0.0,1.0,0.0
2016-50,18.12.16,7,51,50,2016,2016-12-18,1.0,0.0,0.0,0.0,1.0
2016-51,19.12.16,1,52,51,2016,2016-12-19,0.0,0.0,0.0,0.0,0.0
2016-51,20.12.16,2,52,51,2016,2016-12-20,0.0,0.0,0.0,0.0,0.0
2016-51,21.12.16,3,52,51,2016,2016-12-21,0.0,0.0,0.0,0.0,0.0
2016-51,22.12.16,4,52,51,2016,2016-12-22,0.0,0.0,0.0,0.0,0.0
2016-51,23.12.16,5,52,51,2016,2016-12-23,0.0,0.0,0.0,0.0,0.0
2016-51,24.12.16,6,52,51,2016,2016-12-24,1.0,0.0,0.0,1.0,0.0
2016-51,25.12.16,7,52,51,2016,2016-12-25,1.0,0.0,0.0,0.0,1.0
2016-52,26.12.16,1,53,52,2016,2016-12-26,0.0,1.0,0.0,0.0,0.0
2016-52,27.12.16,2,53,52,2016,2016-12-27,0.0,1.0,0.0,0.0,0.0
2016-52,28.12.16,3,53,52,2016,2016-12-28,0.0,1.0,0.0,0.0,0.0
2016-52,29.12.16,4,53,52,2016,2016-12-29,0.0,1.0,0.0,0.0,0.0
2016-52,30.12.16,5,53,52,2016,2016-12-30,0.0,1.0,0.0,0.0,0.0
2016-52,31.12.16,6,53,52,2016,2016-12-31,0.0,1.0,1.0,0.0,0.0
2016-52,01.01.17,7,53,52,2017,2017-01-01,0.0,1.0,1.0,0.0,0.0
2017-01,02.01.17,1,1,1,2017,2017-01-02,0.0,1.0,1.0,0.0,0.0
2017-01,03.01.17,2,1,1,2017,2017-01-03,0.0,1.0,1.0,0.0,0.0
2017-01,04.01.17,3,1,1,2017,2017-01-04,0.0,1.0,1.0,0.0,0.0
2017-01,05.01.17,4,1,1,2017,2017-01-05,0.0,1.0,1.0,0.0,0.0
2017-01,06.01.17,5,1,1,2017,2017-01-06,0.0,1.0,1.0,0.0,0.0
2017-01,07.01.17,6,1,1,2017,2017-01-07,0.0,1.0,1.0,0.0,0.0
2017-01,08.01.17,7,1,1,2017,2017-01-08,0.0,1.0,1.0,0.0,0.0
2017-02,09.01.17,1,3,2,2017,2017-01-09,0.0,0.0,0.0,0.0,0.0
2017-02,10.01.17,2,3,2,2017,2017-01-10,0.0,0.0,0.0,0.0,0.0
2017-02,11.01.17,3,3,2,2017,2017-01-11,0.0,0.0,0.0,0.0,0.0
2017-02,12.01.17,4,3,2,2017,2017-01-12,0.0,0.0,0.0,0.0,0.0
2017-02,13.01.17,5,3,2,2017,2017-01-13,0.0,0.0,0.0,0.0,0.0
2017-02,14.01.17,6,3,2,2017,2017-01-14,1.0,0.0,0.0,1.0,0.0
2017-02,15.01.17,7,3,2,2017,2017-01-15,1.0,0.0,0.0,0.0,1.0
2017-03,16.01.17,1,4,3,2017,2017-01-16,0.0,0.0,0.0,0.0,0.0
2017-03,17.01.17,2,4,3,2017,2017-01-17,0.0,0.0,0.0,0.0,0.0
2017-03,18.01.17,3,4,3,2017,2017-01-18,0.0,0.0,0.0,0.0,0.0
2017-03,19.01.17,4,4,3,2017,2017-01-19,0.0,0.0,0.0,0.0,0.0
2017-03,20.01.17,5,4,3,2017,2017-01-20,0.0,0.0,0.0,0.0,0.0
2017-03,21.01.17,6,4,3,2017,2017-01-21,1.0,0.0,0.0,1.0,0.0
2017-03,22.01.17,7,4,3,2017,2017-01-22,1.0,0.0,0.0,0.0,1.0
2017-04,23.01.17,1,5,4,2017,2017-01-23,0.0,0.0,0.0,0.0,0.0
2017-04,24.01.17,2,5,4,2017,2017-01-24,0.0,0.0,0.0,0.0,0.0
2017-04,25.01.17,3,5,4,2017,2017-01-25,0.0,0.0,0.0,0.0,0.0
2017-04,26.01.17,4,5,4,2017,2017-01-26,0.0,0.0,0.0,0.0,0.0
2017-04,27.01.17,5,5,4,2017,2017-01-27,0.0,0.0,0.0,0.0,0.0
2017-04,28.01.17,6,5,4,2017,2017-01-28,1.0,0.0,0.0,1.0,0.0
2017-04,29.01.17,7,5,4,2017,2017-01-29,1.0,0.0,0.0,0.0,1.0
2017-05,30.01.17,1,6,5,2017,2017-01-30,0.0,0.0,0.0,0.0,0.0
2017-05,31.01.17,2,6,5,2017,2017-01-31,0.0,0.0,0.0,0.0,0.0
2017-05,01.02.17,3,6,5,2017,2017-02-01,0.0,0.0,0.0,0.0,0.0
2017-05,02.02.17,4,6,5,2017,2017-02-02,0.0,0.0,0.0,0.0,0.0
2017-05,03.02.17,5,6,5,2017,2017-02-03,0.0,0.0,0.0,0.0,0.0
2017-05,04.02.17,6,6,5,2017,2017-02-04,1.0,0.0,0.0,1.0,0.0
2017-05,05.02.17,7,6,5,2017,2017-02-05,1.0,0.0,0.0,0.0,1.0
2017-06,06.02.17,1,7,6,2017,2017-02-06,0.0,0.0,0.0,0.0,0.0
2017-06,07.02.17,2,7,6,2017,2017-02-07,0.0,0.0,0.0,0.0,0.0
2017-06,08.02.17,3,7,6,2017,2017-02-08,0.0,0.0,0.0,0.0,0.0
2017-06,09.02.17,4,7,6,2017,2017-02-09,0.0,0.0,0.0,0.0,0.0
2017-06,10.02.17,5,7,6,2017,2017-02-10,0.0,0.0,0.0,0.0,0.0
2017-06,11.02.17,6,7,6,2017,2017-02-11,1.0,0.0,0.0,1.0,0.0
2017-06,12.02.17,7,7,6,2017,2017-02-12,1.0,0.0,0.0,0.0,1.0
2017-07,13.02.17,1,8,7,2017,2017-02-13,0.0,0.1,0.0,0.0,0.0
2017-07,14.02.17,2,8,7,2017,2017-02-14,0.0,0.1,0.0,0.0,0.0
2017-07,15.02.17,3,8,7,2017,2017-02-15,0.0,0.1,0.0,0.0,0.0
2017-07,16.02.17,4,8,7,2017,2017-02-16,0.0,0.1,0.0,0.0,0.0
2017-07,17.02.17,5,8,7,2017,2017-02-17,0.0,0.1,0.0,0.0,0.0
2017-07,18.02.17,6,8,7,2017,2017-02-18,1.0,0.1,0.0,1.0,0.0
2017-07,19.02.17,7,8,7,2017,2017-02-19,1.0,0.1,0.0,0.0,1.0
2017-08,20.02.17,1,9,8,2017,2017-02-20,0.0,0.0,0.0,0.0,0.0
2017-08,21.02.17,2,9,8,2017,2017-02-21,0.0,0.0,0.0,0.0,0.0
2017-08,22.02.17,3,9,8,2017,2017-02-22,0.0,0.0,0.1,0.0,0.0
2017-08,23.02.17,4,9,8,2017,2017-02-23,0.0,0.0,1.0,0.0,0.0
2017-08,24.02.17,5,9,8,2017,2017-02-24,0.0,0.0,1.0,0.0,0.0
2017-08,25.02.17,6,9,8,2017,2017-02-25,0.0,0.0,1.0,0.0,0.0
2017-08,26.02.17,7,9,8,2017,2017-02-26,0.0,0.0,1.0,0.0,0.0
2017-09,27.02.17,1,10,9,2017,2017-02-27,0.0,0.0,0.0,0.0,0.0
2017-09,28.02.17,2,10,9,2017,2017-02-28,0.0,0.0,0.0,0.0,0.0
2017-09,01.03.17,3,10,9,2017,2017-03-01,0.0,0.0,0.0,0.0,0.0
2017-09,02.03.17,4,10,9,2017,2017-03-02,0.0,0.0,0.0,0.0,0.0
2017-09,03.03.17,5,10,9,2017,2017-03-03,0.0,0.0,0.0,0.0,0.0
2017-09,04.03.17,6,10,9,2017,2017-03-04,1.0,0.0,0.0,1.0,0.0
2017-09,05.03.17,7,10,9,2017,2017-03-05,1.0,0.0,0.0,0.0,1.0
2017-10,06.03.17,1,11,10,2017,2017-03-06,0.0,0.0,0.0,0.0,0.0
2017-10,07.03.17,2,11,10,2017,2017-03-07,0.0,0.0,0.1,0.0,0.0
2017-10,08.03.17,3,11,10,2017,2017-03-08,0.0,0.0,1.0,0.0,0.0
2017-10,09.03.17,4,11,10,2017,2017-03-09,0.0,0.0,0.0,0.0,0.0
2017-10,10.03.17,5,11,10,2017,2017-03-10,0.0,0.0,0.0,0.0,0.0
2017-10,11.03.17,6,11,10,2017,2017-03-11,1.0,0.0,0.0,1.0,0.0
2017-10,12.03.17,7,11,10,2017,2017-03-12,1.0,0.0,0.0,0.0,1.0
2017-11,13.03.17,1,12,11,2017,2017-03-13,0.0,0.0,0.0,0.0,0.0
2017-11,14.03.17,2,12,11,2017,2017-03-14,0.0,0.0,0.0,0.0,0.0
2017-11,15.03.17,3,12,11,2017,2017-03-15,0.0,0.0,0.0,0.0,0.0
2017-11,16.03.17,4,12,11,2017,2017-03-16,0.0,0.0,0.0,0.0,0.0
2017-11,17.03.17,5,12,11,2017,2017-03-17,0.0,0.0,0.0,0.0,0.0
2017-11,18.03.17,6,12,11,2017,2017-03-18,1.0,0.0,0.0,1.0,0.0
2017-11,19.03.17,7,12,11,2017,2017-03-19,1.0,0.0,0.0,0.0,1.0
2017-12,20.03.17,1,13,12,2017,2017-03-20,0.0,0.0,0.0,0.0,0.0
2017-12,21.03.17,2,13,12,2017,2017-03-21,0.0,0.0,0.0,0.0,0.0
2017-12,22.03.17,3,13,12,2017,2017-03-22,0.0,0.0,0.0,0.0,0.0
2017-12,23.03.17,4,13,12,2017,2017-03-23,0.0,0.0,0.0,0.0,0.0
2017-12,24.03.17,5,13,12,2017,2017-03-24,0.0,0.0,0.0,0.0,0.0
2017-12,25.03.17,6,13,12,2017,2017-03-25,1.0,0.0,0.0,1.0,0.0
2017-12,26.03.17,7,13,12,2017,2017-03-26,1.0,1.0,0.0,0.0,1.0
2017-13,27.03.17,1,14,13,2017,2017-03-27,0.0,1.0,0.0,0.0,0.0
2017-13,28.03.17,2,14,13,2017,2017-03-28,0.0,1.0,0.0,0.0,0.0
2017-13,29.03.17,3,14,13,2017,2017-03-29,0.0,1.0,0.0,0.0,0.0
2017-13,30.03.17,4,14,13,2017,2017-03-30,0.0,1.0,0.0,0.0,0.0
2017-13,31.03.17,5,14,13,2017,2017-03-31,0.0,1.0,0.0,0.0,0.0
2017-13,01.04.17,6,14,13,2017,2017-04-01,1.0,1.0,0.0,1.0,0.0
2017-13,02.04.17,7,14,13,2017,2017-04-02,1.0,1.0,0.0,0.0,1.0
2017-14,03.04.17,1,15,14,2017,2017-04-03,0.0,0.0,0.0,0.0,0.0
2017-14,04.04.17,2,15,14,2017,2017-04-04,0.0,0.0,0.0,0.0,0.0
2017-14,05.04.17,3,15,14,2017,2017-04-05,0.0,0.0,0.0,0.0,0.0
2017-14,06.04.17,4,15,14,2017,2017-04-06,0.0,0.0,0.0,0.0,0.0
2017-14,07.04.17,5,15,14,2017,2017-04-07,0.0,0.0,0.0,0.0,0.0
2017-14,08.04.17,6,15,14,2017,2017-04-08,1.0,0.0,0.0,1.0,0.0
2017-14,09.04.17,7,15,14,2017,2017-04-09,1.0,0.0,0.0,0.0,1.0
2017-15,10.04.17,1,16,15,2017,2017-04-10,0.0,0.0,0.0,0.0,0.0
2017-15,11.04.17,2,16,15,2017,2017-04-11,0.0,0.0,0.0,0.0,0.0
2017-15,12.04.17,3,16,15,2017,2017-04-12,0.0,0.0,0.0,0.0,0.0
2017-15,13.04.17,4,16,15,2017,2017-04-13,0.0,0.0,0.0,0.0,0.0
2017-15,14.04.17,5,16,15,2017,2017-04-14,0.0,0.0,0.0,0.0,0.0
2017-15,15.04.17,6,16,15,2017,2017-04-15,1.0,0.0,0.0,1.0,0.0
2017-15,16.04.17,7,16,15,2017,2017-04-16,1.0,0.0,0.0,0.0,1.0
2017-16,17.04.17,1,17,16,2017,2017-04-17,0.0,0.0,0.0,0.0,0.0
2017-16,18.04.17,2,17,16,2017,2017-04-18,0.0,0.0,0.0,0.0,0.0
2017-16,19.04.17,3,17,16,2017,2017-04-19,0.0,0.0,0.0,0.0,0.0
2017-16,20.04.17,4,17,16,2017,2017-04-20,0.0,0.0,0.0,0.0,0.0
2017-16,21.04.17,5,17,16,2017,2017-04-21,0.0,0.0,0.0,0.0,0.0
2017-16,22.04.17,6,17,16,2017,2017-04-22,1.0,0.0,0.0,1.0,0.0
2017-16,23.04.17,7,17,16,2017,2017-04-23,1.0,0.0,0.0,0.0,1.0
2017-17,24.04.17,1,18,17,2017,2017-04-24,0.0,0.0,0.0,0.0,0.0
2017-17,25.04.17,2,18,17,2017,2017-04-25,0.0,0.0,0.0,0.0,0.0
2017-17,26.04.17,3,18,17,2017,2017-04-26,0.0,0.0,0.0,0.0,0.0
2017-17,27.04.17,4,18,17,2017,2017-04-27,0.0,0.0,0.0,0.0,0.0
2017-17,28.04.17,5,18,17,2017,2017-04-28,0.0,0.0,0.0,0.0,0.0
2017-17,29.04.17,6,18,17,2017,2017-04-29,0.0,0.0,1.0,0.0,0.0
2017-17,30.04.17,7,18,17,2017,2017-04-30,0.0,0.0,1.0,0.0,0.0
2017-18,01.05.17,1,19,18,2017,2017-05-01,0.0,0.0,1.0,0.0,0.0
2017-18,02.05.17,2,19,18,2017,2017-05-02,0.0,0.0,0.0,0.0,0.0
2017-18,03.05.17,3,19,18,2017,2017-05-03,0.0,0.0,0.0,0.0,0.0
2017-18,04.05.17,4,19,18,2017,2017-05-04,0.0,0.0,0.0,0.0,0.0
2017-18,05.05.17,5,19,18,2017,2017-05-05,0.0,0.0,0.0,0.0,0.0
2017-18,06.05.17,6,19,18,2017,2017-05-06,0.0,0.0,1.0,0.0,0.0
2017-18,07.05.17,7,19,18,2017,2017-05-07,0.0,0.0,1.0,0.0,0.0
2017-19,08.05.17,1,20,19,2017,2017-05-08,0.0,0.0,1.0,0.0,0.0
2017-19,09.05.17,2,20,19,2017,2017-05-09,0.0,0.0,1.0,0.0,0.0
2017-19,10.05.17,3,20,19,2017,2017-05-10,0.0,0.0,0.0,0.0,0.0
2017-19,11.05.17,4,20,19,2017,2017-05-11,0.0,0.0,0.0,0.0,0.0
2017-19,12.05.17,5,20,19,2017,2017-05-12,0.0,0.0,0.0,0.0,0.0
2017-19,13.05.17,6,20,19,2017,2017-05-13,1.0,0.0,0.0,1.0,0.0
2017-19,14.05.17,7,20,19,2017,2017-05-14,1.0,0.0,0.0,0.0,1.0
2017-20,15.05.17,1,21,20,2017,2017-05-15,0.0,0.0,0.0,0.0,0.0
2017-20,16.05.17,2,21,20,2017,2017-05-16,0.0,0.0,0.0,0.0,0.0
2017-20,17.05.17,3,21,20,2017,2017-05-17,0.0,0.0,0.0,0.0,0.0
2017-20,18.05.17,4,21,20,2017,2017-05-18,0.0,0.0,0.0,0.0,0.0
2017-20,19.05.17,5,21,20,2017,2017-05-19,0.0,0.0,0.0,0.0,0.0
2017-20,20.05.17,6,21,20,2017,2017-05-20,1.0,0.0,0.0,1.0,0.0
2017-20,21.05.17,7,21,20,2017,2017-05-21,1.0,0.0,0.0,0.0,1.0
2017-21,22.05.17,1,22,21,2017,2017-05-22,0.0,0.0,0.0,0.0,0.0
2017-21,23.05.17,2,22,21,2017,2017-05-23,0.0,0.0,0.0,0.0,0.0
2017-21,24.05.17,3,22,21,2017,2017-05-24,0.0,0.0,0.0,0.0,0.0
2017-21,25.05.17,4,22,21,2017,2017-05-25,0.0,0.0,0.0,0.0,0.0
2017-21,26.05.17,5,22,21,2017,2017-05-26,0.0,0.0,0.0,0.0,0.0
2017-21,27.05.17,6,22,21,2017,2017-05-27,1.0,0.0,0.0,1.0,0.0
2017-21,28.05.17,7,22,21,2017,2017-05-28,1.0,0.0,0.0,0.0,1.0
2017-22,29.05.17,1,23,22,2017,2017-05-29,0.0,0.0,0.0,0.0,0.0
2017-22,30.05.17,2,23,22,2017,2017-05-30,0.0,0.0,0.0,0.0,0.0
2017-22,31.05.17,3,23,22,2017,2017-05-31,0.0,1.0,0.0,0.0,0.0
2017-22,01.06.17,4,23,22,2017,2017-06-01,0.0,1.0,0.0,0.0,0.0
2017-22,02.06.17,5,23,22,2017,2017-06-02,0.0,1.0,0.0,0.0,0.0
2017-22,03.06.17,6,23,22,2017,2017-06-03,1.0,1.0,0.0,1.0,0.0
2017-22,04.06.17,7,23,22,2017,2017-06-04,1.0,1.0,0.0,0.0,1.0
2017-23,05.06.17,1,24,23,2017,2017-06-05,0.0,1.0,0.0,0.0,0.0
2017-23,06.06.17,2,24,23,2017,2017-06-06,0.0,1.0,0.0,0.0,0.0
2017-23,07.06.17,3,24,23,2017,2017-06-07,0.0,1.0,0.0,0.0,0.0
2017-23,08.06.17,4,24,23,2017,2017-06-08,0.0,1.0,0.0,0.0,0.0
2017-23,09.06.17,5,24,23,2017,2017-06-09,0.0,1.0,0.0,0.0,0.0
2017-23,10.06.17,6,24,23,2017,2017-06-10,0.0,1.0,1.0,0.0,0.0
2017-23,11.06.17,7,24,23,2017,2017-06-11,0.0,1.0,1.0,0.0,0.0
2017-24,12.06.17,1,25,24,2017,2017-06-12,0.0,1.0,1.0,0.0,0.0
2017-24,13.06.17,2,25,24,2017,2017-06-13,0.0,1.0,0.0,0.0,0.0
2017-24,14.06.17,3,25,24,2017,2017-06-14,0.0,1.0,0.0,0.0,0.0
2017-24,15.06.17,4,25,24,2017,2017-06-15,0.0,1.0,0.0,0.0,0.0
2017-24,16.06.17,5,25,24,2017,2017-06-16,0.0,1.0,0.0,0.0,0.0
2017-24,17.06.17,6,25,24,2017,2017-06-17,1.0,1.0,0.0,1.0,0.0
2017-24,18.06.17,7,25,24,2017,2017-06-18,1.0,1.0,0.0,0.0,1.0
2017-25,19.06.17,1,26,25,2017,2017-06-19,0.0,1.0,0.0,0.0,0.0
2017-25,20.06.17,2,26,25,2017,2017-06-20,0.0,1.0,0.0,0.0,0.0
2017-25,21.06.17,3,26,25,2017,2017-06-21,0.0,1.0,0.0,0.0,0.0
2017-25,22.06.17,4,26,25,2017,2017-06-22,0.0,1.0,0.0,0.0,0.0
2017-25,23.06.17,5,26,25,2017,2017-06-23,0.0,1.0,0.0,0.0,0.0
2017-25,24.06.17,6,26,25,2017,2017-06-24,1.0,1.0,0.0,1.0,0.0
2017-25,25.06.17,7,26,25,2017,2017-06-25,1.0,1.0,0.0,0.0,1.0
2017-26,26.06.17,1,27,26,2017,2017-06-26,0.0,1.0,0.0,0.0,0.0
2017-26,27.06.17,2,27,26,2017,2017-06-27,0.0,1.0,0.0,0.0,0.0
2017-26,28.06.17,3,27,26,2017,2017-06-28,0.0,1.0,0.0,0.0,0.0
2017-26,29.06.17,4,27,26,2017,2017-06-29,0.0,1.0,0.0,0.0,0.0
2017-26,30.06.17,5,27,26,2017,2017-06-30,0.0,1.0,0.0,0.0,0.0
2017-26,01.07.17,6,27,26,2017,2017-07-01,1.0,1.0,0.0,1.0,0.0
2017-26,02.07.17,7,27,26,2017,2017-07-02,1.0,1.0,0.0,0.0,1.0
2017-27,03.07.17,1,28,27,2017,2017-07-03,0.0,1.0,0.0,0.0,0.0
2017-27,04.07.17,2,28,27,2017,2017-07-04,0.0,1.0,0.0,0.0,0.0
2017-27,05.07.17,3,28,27,2017,2017-07-05,0.0,1.0,0.0,0.0,0.0
2017-27,06.07.17,4,28,27,2017,2017-07-06,0.0,1.0,0.0,0.0,0.0
2017-27,07.07.17,5,28,27,2017,2017-07-07,0.0,1.0,0.0,0.0,0.0
2017-27,08.07.17,6,28,27,2017,2017-07-08,1.0,1.0,0.0,1.0,0.0
2017-27,09.07.17,7,28,27,2017,2017-07-09,1.0,1.0,0.0,0.0,1.0
2017-28,10.07.17,1,29,28,2017,2017-07-10,0.0,1.0,0.0,0.0,0.0
2017-28,11.07.17,2,29,28,2017,2017-07-11,0.0,1.0,0.0,0.0,0.0
2017-28,12.07.17,3,29,28,2017,2017-07-12,0.0,1.0,0.0,0.0,0.0
2017-28,13.07.17,4,29,28,2017,2017-07-13,0.0,1.0,0.0,0.0,0.0
2017-28,14.07.17,5,29,28,2017,2017-07-14,0.0,1.0,0.0,0.0,0.0
2017-28,15.07.17,6,29,28,2017,2017-07-15,1.0,1.0,0.0,1.0,0.0
2017-28,16.07.17,7,29,28,2017,2017-07-16,1.0,1.0,0.0,0.0,1.0
2017-29,17.07.17,1,30,29,2017,2017-07-17,0.0,1.0,0.0,0.0,0.0
